,id,star,comment,sentiment,snlp_result
414,633706,8,第一次 这家 店里 团购网 看着 这家 人气 挺 高 跟着 凑热闹 价格 还算平 味道 不太 喜欢 八九分 熟 牛排 服务 ,1,1
415,158754521,10,好吃   上菜 吃 好久   够 ,1,1
416,2501098,9,好味 小贵 值得 一试 ,1,1
418,633706,10,分量 好多 行 ,1,1
421,67446384,10,酸奶 味 雪糕 好吃 再团个 两份 ˊ ω ˋ ,1,1
422,633706,10,味道 挺不错 总 吃 ,1,1
423,633706,10,三次 食物 不错 怀敬 ,1,1
424,74582725,8,好吃 两个 吃不完 吃 腻 整体 真的 不错 ,1,1
425,158754521,9,菜色 不错 服务态度 环境 不错 ,1,1
427,73798971,10,不错 味道 不错 ,1,1
430,107377267,8,好吃 划算 ,1,1
431,73798971,8,环境优美 舒服 服务态度 价格公道 人性化 太棒了 ,1,1
433,74582725,10,榴莲 不错 浓浓的 适合 喜欢 环境 ,1,1
438,73798971,10,价格   还过得去   挺   服务 不错   双人 套餐 七十多   涨价   接受     希望 贵 餐厅 越做越 ,1,1
439,86045,7,食物 味道 不错 贵 性 ,1,1
440,74582725,10,不错 第二次 带上 朋友 ,1,1
441,73798971,6,等位 好久 总体 行 男朋友 吃惯 另一家 牛扒 这家 无感 不错 ,1,1
443,633706,8,不错 服务 环境 不错 牛扒 不错 挺 口感 ,1,1
446,633706,8,挺 分量 环境 过得去 ,1,1
447,5527472,4,不用 等位 味道 点 拼锅 板栗 特别 生 点 鲶鱼 猪手 味道 着实 一般般 出彩 服务员 缺 缺 人手 每次 五六次 出彩 面 真心 ,0,1
449,2501098,8,口味 麻辣 朋友 吃 不错 下次 机会 ,1,1
452,107377267,8,挺 几次 口味 下次 想 ,1,1
453,107377267,8,蟹 新鲜 环境 不错 服务态度 ,1,1
454,633706,10,北京路 环境 食物 味道 挺 上菜 速度 总体 五星 好评 ,1,1
455,633706,8,不错 不错 不错呀 吃饭 环境 不错 下次 还会 ,1,1
456,633706,10,环境 东西 好吃 服务 不错 第三次 ,1,1
457,73798971,8,光明 广场 那家店 下午茶 时间 少 服务态度 出品 好吃 ,1,1
458,4739416,6,味道 不错 只不过 分量 越来越少 性价比 越来越低 ,1,1
461,190303711,10,出品 不错 满满的 胶原蛋白 值得 一试 ,1,1
463,633706,5,名店 75 蚊 抢 双人 套餐 早 需 等位 忌 廉汤 浓有奶 香味 D 牛扒 牛肉 香味 讲 吃 落肚 黑椒 汁 浓 黑椒 香 个餐 包仔 难吃 左 杯 柠乐 应付 式 淡 可乐 加 柠檬 唯一 系 地瓜 丸 水果 系 片 西瓜 片 番石榴 格 橙 服务态度 得失 顾客 服务周到 热情 招呼 沾边 套餐 算 对得起 75 蚊 下次 ,0,1
464,86045,10,咖喱 味十足     666666 ,1,1
465,633706,8,性价比 感觉 挺 高 妈妈 吃 很饱 沙律 水果 ,1,1
466,633706,8,总体 味道 不错 特别 牛扒 沙拉 好吃 汤 不错 忌 廉味 挺 浓 好评 ,1,1
467,633706,8,味道 不错 四人份 几个 女孩子 吃 足够 ,1,1
468,73798971,8,便宜 环境 不错 浪漫 快餐 味道 量 少 女生 够吃 服务 不错 10 分钟 上菜 ,1,1
469,633706,8,好多 吵 排队 小会 一个个 说话 嚷嚷 感觉 吃 街边 排挡 热闹非凡 食物 味道 不错 小餐 包 可口 分熟 牛排 感觉 血淋淋 不吃 生食 两大 一小 足够 还好 家里 有个 吃 老公 T 骨 铁板 牛排 ## 香芋 地瓜 丸 ## 台湾 沙朗 牛排 ## 餐包 ,1,1
471,5638032,10,吃 米饭 点 酸菜鱼 雪菜 豆腐 疙瘩汤 量足 口味 不错 价格 划算 速度 好评 ,1,1
472,5527472,10,味道 不错 吃 套餐 划 ,1,1
473,633706,8,吵 口味 还行 上菜 很快 ,1,1
474,158754521,10,服务态度 口味 ,1,1
475,5527472,8,好吃 美好 回忆 广州 再见 ,1,1
478,158754521,10,上菜 很快 小菜 挺好吃 分量 够 点 个个 两人份 三个 吃 加点 够 下次 还会 推荐 朋友 吃 ,1,1
479,633706,8,菜品 分量 口味 吃 很饱 沙律 常温 冰 青瓜 口感 好吃 清新 周五 关系 环境 舒适 油烟味 服务员 开 风扇 有所改善 总体 不错 ,1,1
480,5638032,10,喜欢 吃九毛 特别 中华 同埋 中山 四路 果间 ,1,1
481,73798971,8,不错 ,1,1
482,73798971,8,菜量 很足 两个 吃不完 扒 很大 份 味道 不错 实惠 ,1,1
484,73798971,8,光明 广场 分店 环境 不错 五点 半去 不用 等位 七点 走 等位 周六 周天 套餐 加收 10 元 周一 周五 吃 划算 套餐 分量 不错 味道 挺 爱 黑椒 汁 四个 人买 两个 团购 加外点 鸡 扒 鸡 扒 赞 ,1,1
485,158754521,8,去过 几次     朋友     不错     服务 ,1,1
486,2501098,10,辣辣辣 辣 爽 ,1,1
488,73798971,10,物美价廉 服务 热心 停 好吃 ,1,1
492,5527472,8,味道 不错 好吃 环境卫生 ,1,1
494,107377267,10,环境 ,1,1
496,73798971,8,不错 装修 人少 ,1,1
497,633706,10,好吃 分量 赞 服务态度 上菜 速度 ,1,1
498,73798971,10,一道 菜 喜欢 排队 早 一点 不用 扒 好吃 豆腐 好吃 汤 玉米汤 味道 冰沙 不错 强烈推荐 岗 顶 地铁站 百脑汇 五楼 特别 哈哈哈 还会 ,1,1
500,107382571,10,中山 灰 推荐 不错 挺好吃 挺 ,1,1
502,5527472,4,感觉 价格 稍贵 团 购价 感觉 贵 ,0,1
506,5527472,10,味道 好极了 环境 优雅 很想 调味料 调配 很香 香 ,1,1
507,179408908,10,不错 不太 建议 习惯 清淡 口味 朋友 吃 去过 分点 几次 用餐 体验 还好 ,1,1
511,5638032,10,味道 不错 分量 服务 环境 三人 吃不完 下次 还会 值 ,1,1
513,5638032,10,第一次 团购   挺不错   吃 很饱 ,1,1
516,74582725,10,这家 店 最香 好吃 满满的 榴莲 肉 ,1,1
517,2501098,10,酸菜 烤鱼 不错 服务 挺 ,1,1
519,5527472,10,吃得饱 做 ,1,1
520,158754521,10,环境 挺 味道 有辣有 不辣 小菜 送 挺 ,1,1
521,73798971,10,不错 便宜 开店 缘故 牛排 薄 厚 换 鸡 扒 鸡腿肉 挺 厚实 还点 薯条 甜不辣 洒 孜然 粉 炸 糯米 口感 不错 炸豆腐 好吃 喜欢 木瓜 沙冰 下次 ,1,1
523,119357852,10,挺 哒 ,1,1
524,4739416,10,哒 喜欢 吃 寿司 好吃 真的 很值 超值 不多人 料 足 分量 适合 女生 吃 多点 材料 新鲜 有时候 跑 吃 挺 哒 下次 男朋友 吃 二人 ,1,1
525,2501098,10,鱼够 大条 味道 不错 口味 团购 尝试 一种 口味 蒜 香 烤鱼 服务态度 点 三丝 豆皮卷 味道 棒 ,1,1
526,633706,8,分量 挺 两个 吃剩 服务态度 挺 ,1,1
527,90908955,7,猫猫 超 可爱 图下 白色 卷 耳 活泼 长毛 猫 摸 特别 蓬松 丝滑 零食 摸 猫 之间 商业 关系 ,1,1
528,5638032,10,服务 真的 不错 没去 错 下次 还会 ,1,1
529,633706,10,好好 喜欢 西餐 味道 ,1,1
530,5527472,7,不错 味道 浓 点 希望 改进 ,1,1
531,164661961,9,感觉 想象 好吃 种草   牛腩 牛杂 煲 ,1,1
532,74582725,3,口味 一般般 榴莲 酸酸的 失望 ing 环境 一般般 ,0,1
533,2501098,10,不错 分量 想象 中 多哈 鱼 想象 中 鲜美 改进 ,1,1
534,107382571,10,味道 好赞 妈妈 品尝 菜式 超级 推荐 泰式 凤爪 味道 酸酸 辣辣的 夏天 适合 吃 芭提雅 烧鸡 吃 香 汤 豆苗 味道 不错 菜式 泰国菜 越南 菜 味道 清新 赞赞赞 下次 还会 光顾 ,1,1
535,95240348,7,口味 不错 人多 服务员 好久 ,1,1
539,633706,7,两个 牛扒 血丝   小芋 丸 很脆   汤 稀   服务 不错   位置 好找   环境 有点像 快餐厅   竹子 感觉 ,1,1
542,73798971,1,牛排 新鲜 肉 咬 不动 芒果 沙冰 新鲜 芒果 榨汁 柠檬茶 味道 炸豆腐 冷 薯条 说 ,0,1
543,2501098,9,味道 不错 价格 实惠 划算 ,1,1
544,73798971,10,感觉 不错 环境 浪漫 适合 情侣 ,1,1
545,633706,7,分量 很足 扒 好吃 小吃 好吃 ,1,1
546,5527472,6,感觉 牛蛙 好吃 口感 ,1,1
547,5527472,10,这么久 念念不忘 还会来 ,1,1
549,633706,5,环境 口味 一般般 价格 贵 离谱 下次 ,0,1
551,633706,7,味道 不错 说 只能 说值 ,1,1
552,5638032,6,面食 口味 算 清淡 肉 新鲜 同事 生日 蹭 万寿无疆 面 ,1,1
553,90908955,10,可爱 猫猫 ,1,1
554,5527472,8,服务员 热情 幽默 ,1,1
557,4739416,10,店铺 ,1,1
558,172239782,10,味道 不错 老板 服务 ,1,1
559,633706,5,价格 算 出品 推出 优惠 价格 ,0,1
564,172239782,10,强烈推荐 第三次 吃 位置 熟知 更好 辨认 大佛寺 正 大门 牌坊 处入 年 初八 傍晚 点半到 店 小哥 热情 亲 上菜 速度 特 地点 番茄 滑鱼 牛骨 汤 酸 萝卜 先上 牛骨 汤 汤 香浓 酸 萝卜 爽口 大爱 番茄 味 酸 鱼 滑嫩 可口 喜欢 特别 赞 小哥 那会 一人 下单 上菜 清 桌子 一人 热情 不耐烦 ,1,1
566,172239782,10,回家 味道 吃 舒服 一家人 吃 放松 满意 ,1,1
567,633706,7,人多 价格 实惠 服务 行 包和丸 换成 更好 ,1,1
568,73798971,8,环境 不错 服务态度 下次 还会 光临 ,1,1
570,5638032,7,味道 不错 量 少点 整天 赞 ,1,1
571,158754521,10,挺好吃 鸡爪 糯 开胃 小菜 萝卜 挺好吃 ,1,1
573,633706,10,感觉 两个 吃 很饱 ,1,1
575,2501098,10,来过 好多遍 味道 不错 份量 足 环境 下次 还会 ,1,1
576,633706,10,三人餐 划算 服务态度 上菜 很快 ,1,1
577,633706,10,恩恩 不错 喜欢 点 份 79 套餐 东西 吃 很饱 不错 不错 还会 老板 打电话 定位 来到 帮忙 安排 位置 服务 特别 竹风 老板 特别 不错 ,1,1
579,633706,8,地方 好找 东西 分量 很足 环境 ,1,1
581,5527472,8,味道 不错 位置 坐 太 舒服 ,1,1
583,5527472,10,好吃 不贵 品位 强烈推荐 特 好吃 ,1,1
585,158754521,10,不错 光临   999666 ,1,1
586,633706,10,味道 服务态度 ,1,1
587,73798971,10,不错 味道 还会 ,1,1
588,158754521,8,不错     两个 女孩子 吃不完 ,1,1
589,2501098,10,喜欢 吃 下次 团 ,1,1
590,74582725,10,很香 榴莲 味 果泥 冰凉 冰凉 口感 不错 榴莲 控 喜欢 ,1,1
591,74582725,8,好吃 好吃 好吃 推荐 榴莲 菠菜 汁 炒饭 好吃 ,1,1
593,73798971,8,挺 分量 挺足 服务 新开 店 ,1,1
598,2501098,8,整体 不错 饮料 不太 好喝 ,1,1
599,2501098,10,团购   价格 优惠   味道 很香   不错   机会 特价 团 ,1,1
601,633706,10,一如既往 n 次 ,1,1
602,633706,10,店 北京路 天河 百货 味道 不错 份量 够 不用 排队 汤 好喝 饮料 上次 喝 柠茶 三人 说 味道 不错 服务 环境 反正 喜欢 吃 牛排 吃 肯定 喜欢 ............ ,1,1
603,74582725,10,喜欢 吃 榴莲   挺好吃   值得 ,1,1
605,633706,10,两个 吃 很饱 份量 很足 下次 ,1,1
607,73798971,8,环境 出品 不错 自助 水果 差 ,1,1
608,73798971,10,西冷 牛排 点 七分 熟 牛肉 很嫩 可口 上菜 速度 很快 服务员 态度 超好 值 推荐 西冷 排 ## 台湾 小吃 甜不辣 ,1,1
609,4739416,10,服务 不错 上菜 速度 甜虾 寿司 不错 ,1,1
610,107377267,10,服务 ,1,1
612,73798971,10,不错 实惠 价格 不错 ,1,1
613,67446384,10,不错 喜欢 吃 韩国 味道 特色 ,1,1
616,4205874,8,喜欢 这家 猪扒 包 喜欢 应付 一餐 ,1,1
617,2501098,10,不错 男朋友 喜欢 这家 够 入味 味道 ,1,1
619,633706,10,吾 错 几抵 食得 下次 还会 ,1,1
621,73798971,7,好吃 好吃   很快   意粉 硬 ,1,1
623,633706,7,不错     划算     位置     味道 ,1,1
628,74582725,9,味道 不错 榴莲 味道 浓 香 挺 特色 ,1,1
629,95652015,9,猫咪 真的 超级 可爱 ,1,1
632,633706,10,赞赞赞 味道 好极了 下次 ,1,1
633,5527472,10,好吃 第一次 男朋友 喜欢 推荐 鲶鱼 ,1,1
635,633706,9,挺 味道 不错 份量 老板 挺 ,1,1
636,107377267,10,环境 不错 ,1,1
637,4739416,7,口味 清淡 ok 想 落单 点多 厨师 下班 性价比 ok ,1,1
639,5527472,10,好吃 口味 重点 喜欢 辣   咸 吃 喜欢 清淡 估计 吃 习惯 ,1,1
640,633706,6,分量 足 服务 环境 不错 口味 一般般 搭救 分 ,1,1
641,73798971,8,环境 不错 上菜 速度 价格 实惠 西冷 牛排 筋 多些 吃 稍微 费点 劲 ,1,1
642,4739416,9,好吃 朋友 去过 哈哈哈 哈哈哈 哈哈哈 哈哈哈 ,1,1
644,633706,9,菜品 味道 不错 环境 优雅 服务质量 不错 ,1,1
645,633706,10,挺 找 味道 不错 适合 价钱 ,1,1
647,73798971,9,第一次 感觉 不错 环境 卫生 干净 菜品 味道 很棒 两个 吃 够 必需 五星 好评 下次 光顾 强烈推荐 坐地铁 北京路 下车 走 几百米 说 够 ,1,1
648,73798971,10,性价比 挺 高 ,1,1
650,5527472,10,菜品 味道 不错 两个 吃 人多 实惠 酸梅汤 牛蛙 不错 ,1,1
651,633706,10,不错 机会 划算 ,1,1
652,5527472,10,不错   服务态度     焖 锅 味道       超级 棒 ,1,1
654,109403441,10,不错 挺 ,1,1
656,86045,10,超 好吃 芝士 火锅 值得 一去 ,1,1
657,2501098,10,味道 不错 每次 吃不完 量足 ,1,1
659,2501098,7,还行 特别 服务 热情 不错 ,1,1
660,73798971,10,环境 不错 好吃 便宜 物美价廉 吃 饱饱 ,1,1
661,5638032,10,完 电影 吃   总体 不错   凉皮 比点 ,1,1
663,90908955,10,,1,1
664,4739416,10,第一次 食     好吃     饭团 ,1,1
667,73798971,9,好吃 牛排 好大份 两个 人好 价格 贵 ,1,1
669,2501098,9,团购 划算 ,1,1
671,633706,7,份量 很足 环境 不错 上菜 太慢 ,1,1
672,73798971,9,环境 不错 适合 情侣 约会 价格 实惠 ,1,1
673,117225790,10,挺 ,1,1
674,179658375,4,价格 贵 味道 惊喜 ,0,1
675,5527472,7,不错 味道 太咸 ,1,1
676,633706,9,北京路 步行街 必去 价格 突 恵 味道 ,1,1
677,73798971,9,喜欢 环境 菜 挺快 排队 服务态度 ,1,1
678,4739416,8,便宜 味道 不用 等位 隔壁 摩 ,1,1
679,158754521,8,味道 不错 满意 地方 服务 ,1,1
680,2501098,5,速度 上菜 ,0,1
683,2501098,10,服务 不错 味道 很赞 值得 ,1,1
684,73798971,7,也许 饿 挺好吃 甜不辣 好怪 ,1,1
685,74582725,9,味道 不错 店名 偏僻 小哥 羞涩 逗 东西 小贵 几个 女生 吃 够 ,1,1
686,73798971,10,好吃 价钱 便宜 不错 地方 饮料 好喝 汤 下次 ,1,1
688,73798971,9,老客户 值得 推荐 一家 店 ,1,1
689,5638032,10,好多好多 次 节假日 美团 值得 赞扬 商家 抬高 价 身份证 换购 一碗 长寿面 大碗 好多 肉 真的 可惜 吃 感觉 对不起 那碗 大面 没能 吃 完 服务 节假日 照顾 客户 唯一 等位 二十分钟 说 菜品 打折 深究 打折 面 不爽 期待 完善 ,1,1
690,73798971,6,牛排 小食 不错 汤 味道不好 ,1,1
691,73798971,10,很棒 地址 找 好久 原谅 路痴 找到 朋友 吃 豆腐 酱 超赞 ,1,1
692,73798971,10,份量 足 味道 不错 环境 档次 ,1,1
693,73798971,10,一家 店 交通 地方 开 分店 更好 天天 吃 ,1,1
695,73798971,5,至少 十五个 字 好评 从何下手 ,0,1
699,633706,9,环境 安静 挺 卫生 商场 里 值得 一去 ,1,1
700,73798971,6,路 导航 口感 不错 上菜 个人感觉 西餐 挺 安静 环境 吵杂 有点像 大排档 满意 服务态度 口感 赞滴 ,1,1
701,164409108,3,贵 味道 味道 特色 ,0,1
703,5527472,2,味道 不错 环境 不错 光顾 还会 值得 推荐 ,0,1
704,73798971,10,性价比 高 出品 特别 对口 选择 ,1,1
706,5527472,10,喜欢 吃 经典 服务 试试 ,1,1
707,92159107,10,口味 清淡 适合 老人 孩子 吃饭 地方 ,1,1
709,633706,7,价格 划算 两个 扒 分量 很大 两个 吃 足够 店里 环境 算 店员 服务态度 还好 小吃 一般般 不太 喜欢 甜食 吃 扒 加 甜食 奇怪 咸一甜 饮料 一般般 总体 价格 逛街 尝试 值得 推荐 ,1,1
710,73798971,7,牛排 好吃 差 海草 厨师 失恋 醋 放多 酸 怪味 海草 ,1,1
711,86045,8,味道 行 环境 不错 性价比 太高 ,1,1
717,2501098,8,服务 不错   上菜   蓝莓 山药 每次 必点 ,1,1
718,633706,8,味道 价格 实惠 环境 行 ,1,1
720,5527472,10,味道 好极了 棒 菜品 新鲜 浆料 可口 ,1,1
721,4739416,10,出品 真心 不错 第三次 光临 店面 太小 服务 ,1,1
722,633706,7,牛扒 味道 不错 一般般 ,1,1
724,107382571,7,服务 挺 卫生间 远 ,1,1
725,73798971,9,不错 吃 挺 ,1,1
726,158754521,6,拍 青瓜 米饭 好吃     哈哈哈 ,1,1
727,73798971,9,八分熟 牛扒 韧 玉米汤 奶油味 浓 稠 芒果 冰沙好 好喝 小吃 豆腐 好吃 一份 韧韧 嚼 劲 团购 划算 晚上 爆满 ,1,1
729,179408908,10,分量 足 味道 广州 吃 性价比 ,1,1
731,74582725,7,煲仔饭 好吃 鸡肉 行 饭 好吃   榴莲 泥 喜欢 吃 榴莲 额度 喜欢 味道 重 ,1,1
732,5527472,7,放 音乐 人多 吵 味道 还行 ,1,1
737,73798971,10,口味 真滴 不错 菜量 足 20 分钟 菜 ,1,1
739,86045,8,不错 支持 ,1,1
740,5527472,6,口味 行 料 感觉 盐盐 喝茶 ,1,1
741,158754521,3,感觉 肉 螃蟹 新鲜 新鲜 ,0,1
742,5638032,10,挺 味道 不错 爱 烂糊 白菜 汤 山楂 汁 不错 ,1,1
744,633706,7,台湾 老板 服务态度 不错 希望 美团 选择 点 鸡排 喜欢 分量 挺 足 WIFI 吃饭 时 少 玩 手机 例汤 太 难吃 罗宋汤 每次 浪费 实在 吃 不惯 忌廉 汤 ## 鸡 扒 ,1,1
745,4739416,7,份量 缩水 味道 颜色 造型 不错 ,1,1
746,91361393,10,两个 吃 挺 菜品 挺 前菜 不错 ,1,1
748,633706,10,不错 挺 满意 评价 晚 还会 ,1,1
750,73798971,6,服务态度 挺 环境 不错 气氛 甜不辣 豆腐 不错 西瓜 沙冰 口味 久 点 服务员 忘 位置 选 下次 选 更好 西冷 扒 好吃 点 扒 肥肉 下次 机会 ,1,1
752,5638032,20,好吃 性价比 高 搞 团购 真的 不错 推荐 面食 ,1,1
753,2501098,8,不错 烤鱼 炒菜 香锅 品类 ,1,1
755,633706,9,总体 不错 份量 够 足 吃得够 地理位置 找 ,1,1
756,5527472,10,北京路 店 服务 不错 中华 广场 好太多 ,1,1
757,633706,10,分量 够 服务 热情 服务 礼貌 走路 精神 ,1,1
760,633706,10,地理位置 好找 广州 北京路 吃 便宜 好吃 野 少 值得 信赖 ,1,1
761,164166476,10,环境 优雅   不错   强力 推荐   味道 ,1,1
762,4205874,8,口味 不错 找到 份量 ,1,1
763,73798971,10,不错 两个 吃 很饱 ,1,1
764,73798971,10,味道 真心 不错 美团 这家 店 圣心 一路 走 诱惑 感觉 门口 靠外面 酒香 巷子深 朋友 约 ,1,1
765,73798971,8,菜色 吸引 味道 不错 ,1,1
766,633706,10,分量 很足 环境 三人 套餐 超级 划算 吃 推荐 试试 ,1,1
768,73798971,10,味道 不错 肉感 丰盈 位置 好找 环境 舒适 棒 ,1,1
769,74582725,8,口味 独特 清新 女朋友 喜欢 吃 ,1,1
771,4739416,7,说 店 环境 不错 干净 鱼 好吃 很甜 好容易 腻 本来 饿 吃 完 真的 太甜 点 万象 ,1,1
772,73798971,10,不错 不错 挺 分量 很大 品种 多样 摆设 好看 实惠 支持 ,1,1
773,160789530,10,服务员 超级 nice   超级 热情 牛扒 到位   肉质 很嫩   团 99 双人 餐 超值 诶 强推 甜品 ,1,1
774,73798971,10,团购 真的 划算   菜品   不贵   牛排 好吃   真的 常来 点   平民 西餐厅 ,1,1
775,2501098,10,水果 沙拉 真心 不错 吃 两份 茶 苦荞 茶 推荐 玉米 汁 全是 渣 服务员 确说 服务员 听不懂 话 点错 几次 招牌 烤鱼 不想 评论 品味 ,1,1
777,633706,10,环境 不错 东西 鸡 排比 牛排 好吃 ,1,1
778,5638032,10,出品 挺 上菜 速度 挺快 菜量 ,1,1
780,179658375,3,肉 不错   甜甜的 不太 习惯   下次 ,0,1
781,4739416,10,满意 妈妈 说好 食 抵食 ,1,1
782,73798971,6,黑椒 汁 黑椒 吃 影响 肉 口感 ,1,1
783,164661961,8,好多 牛杂 广州 特色美食 小食 滋味 这家 店 多人 肯定 好吃 ,1,1
784,2501098,9,烤鱼 味道 不错 值得 推荐 ,1,1
785,2501098,10,不错 喜欢 辣 小伙伴 尝尝 ,1,1
786,633706,8,味道 量 上菜 速度 服务周到 ,1,1
