,id,star,comment,sentiment,snlp_result
815,164661961,8,牛腩 牛肉 分量 足 味道 不辣 吃 香 送 上桌 加热 几分钟 锅里 配菜 好吃 特别 豆腐 吃 忘不了 分量 四个 吃不完 唯一 店 空间 狭小 桌子 桌子 说话 私密性 送 柠檬 饮料 好喝 强烈推荐 ,1,0
820,107377267,2,餐具 一股 很浓 蟑螂 味道 服务员 换 一碗 换过来 蟑螂 味 卫生 跟进 到位 坐 半天 茶水 上餐 慢 搞 卫生 服务员 先 上餐 蟹 煲 好吃 一股 味道 冷 吃不下 希望 跟进 整体 用餐 不好 吃不下 走 破坏 心情 ,0,0
828,4739416,3,加价 笋 芝麻 八爪 鱼 生意 味道 没什么 味道 讨厌 白饭 温温 冷冷的 冬天 令人 开胃 下次 不想 ,0,0
829,5638032,8,两人 吃 170 点 太多太多 吃不完 份量 ,1,0
832,5527472,9,三个 人用 二张 团购 代金券 推荐 鲟龙鱼 套餐 168 元 份量 足 三个 点 杂菜 拼盘 味道 鱼滑 无骨 好吃 ,1,0
833,90908955,10,碰到 吃货 喵 炒鸡 可爱 一只 高冷 喵 不理 ╮ ￣ ▽ ￣ ╭   服务员 姐姐 哥哥 颜值 在线 下次 ,1,0
836,109403441,8,好吃 好吃 特别 匙 柄 肉 生 牛肉丸 非 吸烟区 不好 ,1,0
837,91361393,5,服务态度 一般般 肉 少 好吃 ,0,0
844,5527472,6,服务 过年 加 钱 ,1,0
845,5638032,5,菜 碟 头 试 菜 皮蛋 不合 口味 酱 骨架 性价比 不高 16 元 一块 小贵 ,0,0
846,633706,6,隔天 吃 关系 这顿 愉快 ,1,0
847,73798971,2,服务 很差     点   坐在 位子   好久 服务员     摆摆手     推三阻四         费劲   说   水果 自助   没什么 吃     感觉   不好 ,0,0
850,5527472,7,一般般 网上 流传 不好 东西 外面 吃饭 放心 ,1,0
852,86045,10,喜欢 火车头 必点 味道 超级 棒 ,1,0
853,2501098,7,评论 闺蜜 尝尝 很快 位置 点 烤鱼 服务员 推荐 说 这鱼 剩下 一条 说 一小 三斤 吃 旁边 一桌 客人 听到 点 斤 坑 感觉 说 西瓜 送 没送 团购 券 消费 开发票 说 优惠 开 理论 之下 团购 优惠 花钱 争论 之下 情愿 开 发票 ,1,0
855,5527472,3,服务员 耐心 结账 说 核对 代金 卷 走 服务员 核对 好久 回来 说 走 ,0,0
856,73798971,7,买 说 含 鸡蛋 有意 粉 鸡蛋 有意 粉 扒 点 说 鸡蛋 换成 意粉 ,1,0
861,2501098,2,服务 恶劣 ,0,0
864,5638032,4,烤羊肉串 真 难吃 推荐 凉皮 ,0,0
866,2501098,5,整体 感觉 味道 服务 意识 倒 ,0,0
868,73798971,5,排队 好久 味道 特别 好吃 ,0,0
873,190303711,3,确实 春节 人多 试下 东西 真 ,0,0
878,5527472,4,感觉 服务 味道 变 ,0,0
882,633706,10,不错 吃 撑 餐包 吃不下 沙律 红萝卜 土豆 煮熟 放 沙拉酱 倒 挺好吃 牛扒 难切 鸡 扒 刚刚 喜欢 吃 鸡 扒 点多 不用 排队 慢慢 慢慢 服务员 提醒 纸巾 挡住 溅 油 说 急 感觉 凶 总体 极好 ,1,0
885,633706,6,好吃   感觉 价格 品质 不符     办法 吃     ,1,0
886,2501098,7,味道 价钱 服务员 态度 太 冷淡 理人 ,1,0
887,73798971,4,不太 满意 牛肉 好像 原切 筋多 吓死人 老公 点 沙朗 牛排 服务员 说 原切 压根 自助 水果 一点 新鲜 虫子 飞来飞去 ,0,0
890,633706,8,同事 聚餐 团 11 份 套餐 22 吃 好开心 牛扒 不错 大份 可惜 配菜 薏粉 芋圆 好吃 沙拉 土豆 番茄 味道 特别 提 店家 下单 前有 问 顾客 牛扒 熟 一点 不太熟 高级 西餐厅 精准 几分 几分 熟 问 店家 烤 牛排 生 一点 不熟 肉 吃 有待 改善 ,1,0
893,4739416,7,OK .... 不失 ..... 刺身 饭贵 左 蚊 感觉 甘低 ,1,0
897,633706,6,汤 法式 杂菌 粟米 汤 但系 一粒 粟米 淡 仲有 系个 沙拉 麻麻 菜 嘅 味道 OK 机会 会去 试下 菜 ,1,0
898,73798971,8,好吃 超级 优惠 加 10 块 加大 服务态度 菜品 ,1,0
899,2501098,7,吃 几次 一如 寄望 吃 太 油腻 ,1,0
900,73798971,6,第二次 团 早点 不用 等位 口味 菜量 环境 服务 带进来 没人 理会 ,1,0
904,633706,3,点 红烧 牛肉 饭     饭 真的 好吃 ,0,0
907,5527472,3,我点 微辣 搞 超级 辣 退 果断 差评 ,0,0
908,633706,8,感觉 行   有空 试一下 ,1,0
911,5527472,4,态度 想 吃 米饭 ,0,0
912,73798971,4,周六 晚上 人超 超吵 上菜 算快 味道 不错 桌子 太小 快餐 感觉 ,0,0
918,73798971,4,有个 女 服务员 短 头发 态度 超级 不好 好像 欠 钱 站 门口 声音 好尖 环境 东西 好吃 ,0,0
919,73798971,3,一般般 咯 牛排 好吃 服务态度 ,0,0
920,73798971,8,两个 吃 加量 刚刚 味道 下次 还会 ,1,0
924,109403441,10,88 元 吃 ,1,0
929,190303711,2,说真的   店里 服务员   客串 收银 柜台 坐 足足 15 分钟 有人 下单 建议 浪费时间   等待时间 太长 ,0,0
931,633706,10,中午 分量 足 挺 美味 ,1,0
933,5527472,4,上菜 太慢   味道 别家 分店 好吃   分量 少   拍 挺 好看       味道   红薯 块 不熟 一点 不粉 ,0,0
934,160789530,5,一般般 贵点 鸡蛋 买 地方 配套 ,0,0
935,117225790,7,先 买单 ,1,0
939,73798971,8,团购 n 次 北京路 光明 广场 楼 找 服务态度 周日 晚上 人较 坐满 还好 不用 等位 上菜 速度 挺快 牛排 成熟 上菜 铁板 余热 牛排 全熟 后悔 肉质 变老 嫩 建议 成 玉米汤 饮品 样子 甜不辣 失望 喜欢 吃 甜不辣 换成 薯条 算是 美中不足 周末 加收 10 元 现金 ,1,0
942,157174142,9,味道   环境 太晒   服务 ,1,0
945,74582725,8,味道 ,1,0
949,86045,3,菜 难吃 服务态度 更是 差到 令人发指 进餐 中 发现 沙拉 中有 虫 几次 服务员 搭理 走 更本 第一次 差评 差差 差 ,0,0
951,633706,2,真的 太 热 省钱 空调 不开 吃 周身 舒服 差评 ,0,0
952,2501098,8,两个 人去 吃 烤鱼 味道 不错 最小 斤 两 吃 撑 加点 配菜 刚刚 ,1,0
957,91361393,3,中午 吃 完 下午 拉肚子 ,0,0
959,73798971,6,服务员 少 一点 价格 食物 相符 ,1,0
968,109403441,8,牛肉 不错 几次 服务 小哥 挺不错 服务员 找个 小哥 加菜 太难 ,1,0
969,159146980,7,牛肉 雪藏 很能 吃 味道 配菜 饮料 雪糕 不错 ,1,0
971,86045,8,可惜 装修 开业 ,1,0
979,73798971,8,实在 说 体验 服务 nice 东西 行 ,1,0
980,633706,8,感觉 人太多 两个 坐 小椅子 开心 ,1,0
986,5527472,7,做法 特别 餐具 84 消毒液 味道 ,1,0
995,74582725,8,第三次 菜牌 更改 肉骨 茶 伤心 ,1,0
1000,117225790,10,,1,0
1001,67446384,7,店 开 路口 客流量 店内 环境 不错 东西 算 好吃 我点 芝士 口味 那天 东西 慢 当天 客人 总着 服务 还好 东西 味道 算 适合 下午茶 分量 算 小贵 ,1,0
1003,5527472,8,挺香 三个 吃 份量 真 加水煮 成汤 味道 太 浓 习惯 口味 服务 挺 ,1,0
1004,5527472,7,懂 味道 算 不错 贵 点 服务态度 有待 ,1,0
1006,2501098,8,香辣 烤鱼 ## 香锅 虾 ## 手 撕 包菜 ## 江团 好吃 鱼 贵 72 块钱 一斤 早 点 重了 吃不完 ,1,0
1009,633706,7,第三次 团 分量 足 味道 每次 桌子 摆 密集 多人 ,1,0
1012,5638032,7,服务 挺 菜 吃 惯 感觉 味道 一般般 ,1,0
1020,107377267,8,招牌 肉蟹 煲 ,1,0
1021,5638032,8,好吃 分量 足 有个 女 部长 态度 不好 男 服务 玉米 汁 太稀 喝喝 解辣 爱喝 玉米 汁 外面 买 茶位 送 小麦 茶 超爱 铁板 孜然 羊肉 配 洋葱 一口 吃 环境 卡座 窄 点 ,1,0
1030,73798971,4,女服务员 态度 好差 上错 菜 振振有词 说 几分 熟 错 真 说 成熟 错 我要 黑椒 汁 蘑菇 汁 做 甚 ,0,0
1032,633706,6,  厨房 出品 好差   牛扒 硬邦邦的   一点 牛味     服务 差   上菜 饮料 打翻   搞 裤子 湿 ,1,0
1033,2501098,9,记不清 楚 第几次 吃 烤鱼 味道 ,1,0
1034,119357852,4,牛扒 凉   卢本伟 牛 逼 ,0,0
1037,119357852,4,上菜 慢 ,0,0
1039,2501098,8,美女 说 几句 吃 再团 张 总算 还好 ,1,0
1040,2501098,7,味道 分量 够 两个 人点 四个 菜太多 可惜 虾 ,1,0
1042,5527472,1,有点咸 鱼 腥 那面 不错 ,0,0
1043,5638032,6,味道 不错 环境 放 弱智 广告 儿童 对白 太 折磨 服务员 说 总公司 要播 囧 ,1,0
1044,5638032,8,上菜 速度 找 新出 饮料 ,1,0
1047,5638032,10,喜欢 差评 告诉 好吃 ,1,0
1049,5527472,7,味道 浓 肉 好吃 鱼 ,1,0
1051,2501098,6,口味   服务员 全程 黑着 脸     服务   两个 服务员 吵架 ,1,0
1054,5527472,8,好吃 好吃   板栗 不尽人意 ,1,0
1055,74582725,10,味道 一般般 特别 吸引 ,1,0
1058,92159107,4,服务 提前 摞 位 小时 用餐 完毕 味道 招牌菜 价格 贵 成餐 饭 唔 知食 左 d 咩 ,0,0
1059,86045,8,芝士 口味 唔 够重 环境 好多 慢 上菜 ,1,0
1066,633706,4,价钱 升 味道 下降 牛扒 配意粉 不好 干嘛 改成 面条 不伦不类 服务生 挺 客气 ,0,0
1070,633706,6,牛排 不行 太硬 还好 ,1,0
1071,633706,2,服务态度 特别 差 特别 差 太差 西餐 服务员 素质 礼貌 吃饭 服务态度 像是 欠 几百万 不理不睬 改进 态度 满意 酱汁 选择 默认 黑椒 ,0,0
1072,73798971,4,环境 行 服务态度 差 团购 变 ,0,0
1080,73798971,3,吃 两家   分店 差距   真心 差 出品 真 不行 ,0,0
1082,633706,5,水果 拼盘 八小块 水果 盘子 ,0,0
1083,5638032,4,好久 吃 朋友 感觉 味道 从前 每次 必点 白菜 猪肉 水饺 好吃 还好 老醋 茼蒿 一如既往 好吃 ,0,0
1097,109403441,10,好多 排队 味道 不错 ,1,0
1098,633706,8,味道 ,1,0
1102,5527472,6,个人感觉 口味 一般般 座位 窄 脚 伸不直 那家店 原因 ,1,0
1104,5527472,10,黄记煌 不用 说 味道 挺 连去 几天 ,1,0
1108,2501098,7,味道 还好 男朋友 吃 拉肚子 ,1,0
1110,86045,5,味道 份量 少 一份 加喱 虾 一共 虾 甘大 收费 53 蚊 特价 乳鸽 千万别 点 炸到 干 晒黑 呼呼 好吃 ,0,0
1112,633706,6,牛排 沙拉 煮熟 土豆 生菜 喝 试 别家 习惯 好评 ,1,0
1117,633706,2,店 来过 两次 美团 次 服务态度 真的 很差 负责 抄美团 卷 男 服务员 态度 真的 差 语言 问 罗宋汤 猪骨 汤 帮 做 这家 服务 做 不好 再来 ,0,0
1121,5638032,8,排 左 十多分钟 上菜 快速 味道 份量 下次 ,1,0
1125,2501098,3,烤鱼 分量 一份 烤鱼 鱼 吃 ,0,0
1126,91361393,3,服务态度 挺 食物 不敢恭维 吃 走 ,0,0
1127,86045,7,好吃 服务态度 埋单 找个 钱 找 好久 站 收银台 忽略 无语 东西 不错 喜欢 煎饼 ,1,0
1131,5527472,6,点 东西 不太 适合 吃 一般般 ,1,0
1133,5527472,6,习惯 好评 味道 重 吃 完后 口渴 ,1,0
1135,158754521,10,好吃 服务员 服务 下次 光顾   鸡翅 煲 ,1,0
1138,633706,10,符合 口味 沙拉 太 难吃 还好 ,1,0
1142,86045,6,代金券 提前 出示 商家 缩水 菜 份量 打折 无数 太高兴 ,1,0
1153,73798971,10,牛肉 挺好吃 两个 点 份 炒饭 吃 撑 ,1,0
1158,164661961,8,分量 很足 味道 不错 人去 吃 两个 一煲 牛腩 牛杂 煲 吃 撑   招牌 牛腩 牛杂 煲 ,1,0
1159,633706,10,三天 吃 三次 挺   量 ,1,0
1160,4739416,5,想 吃 盖饭 刺身 选择 四季 尚食 ,0,0
1163,73798971,3,上菜 顺序 真的 语 中午 十一点半 没什么 点 完菜 先 饮品 小吃 牛扒 吃 一半 汤 没见 上菜 差评 牛排 扑 餐巾 油溅 东西 好吃 服务 真的 辣鸡 希望 员工 做 培训 ,0,0
1164,5527472,3,味道不好 性价比 低 人超 服务 环境 吵 酱汁 收费 十元 好吃 反正 强迫 消费 等位 超过 半个 钟送 一扎 酸梅汤 味道 分量 勉强 四人 吃 再点 总体 满意 不想 ,0,0
1170,119357852,2,太慢 坑 ,0,0
1171,633706,4,咖啡 味道   可乐 没气   牛扒 配菜 不错 ,0,0
1174,158754521,4,去过 多家 这家 份量 最少 蟹 新鲜 ,0,0
1179,2501098,8,味道 挺 正宗 烤鱼 香 嫩 位置 好找 服务 不错 下次 支持 烤鱼 ## 手 撕 包菜 ,1,0
1183,633706,3,一般般 咖啡 好喝 还好 ,0,0
1186,92159107,7,不太 喜欢 吃 魔鬼 鱼   炖 蛋 硬   鸡 好吃 茶水 收费 ,1,0
1189,119357852,5,上菜 太慢 隔壁 桌子 汤 ,0,0
1190,2501098,6,烤鱼 表面 味道 肉 腥味 ,1,0
1196,73798971,10,划算 团购 份量 吃不完 下次 再来 吃 ,1,0
1197,2501098,8,,1,0
1198,633706,2,第一次 碰到 差劲 牛排 先 吃 完 咖啡 咖啡 喝完 汤 餐包 味道 很差 服务 不好 吃 开心 ,0,0
1200,86045,10,东西 好吃 厕所 环境 太差望 改进 ,1,0
1203,67446384,10,强烈推荐 店 雪糕 啊啊啊 没想到 炸鸡 店 雪糕 块 超级 划算 特别 好吃 不像 雪糕 甜到 腻 服务员 态度 超级 前台 点餐 帅哥 好帅 好吃 ,1,0
1204,633706,3,挪威 海鲜 意粉 口味 难吃     差评 ,0,0
1210,86045,10,抵 三个 团购 壹 张券 再加 35 蚊 吃 超正 ,1,0
1215,633706,10,味道 上次 吃 牛肉 好吃 ,1,0
1217,2501098,10,鱼 新鲜 真的 好吃 ,1,0
1219,5527472,3,吃 味道 档次 店家 原因 吃 空调 风扇 吃 不多 说 ,0,0
1228,2501098,7,好吃 喔     wifi 不太给力 ,1,0
1229,86045,10,咖喱 牛腩   不错 值得 推荐 原味 芝士 锅   咖喱 虾   下次 尝试 特色 ,1,0
1230,172239782,10,刚团 优惠券 晚上 吃 味道 不错 份量 足 鱼片 很嫩 滑 两个 吃不完 打包 三个 下次 吃 ,1,0
1231,633706,10,上菜 超级 服务 不错 建议 点 晚 排队 ,1,0
1235,91361393,10,米酒 挺 好喝 女孩 菜 吃不完 ,1,0
1236,73798971,10,好吃 ,1,0
1238,633706,8,牛肉 挺好吃 两人 套餐 挺 东西 吃 吃不完 服务 环境 ,1,0
1239,633706,3,不想 说 图片 ,0,0
1241,620278,3,没意粉 我点 久 ,0,0
1249,164166476,10,明虾 煲 ,1,0
1250,73798971,3,服务 一点 礼貌 差 ,0,0
1255,633706,5,找 环境 味道 服务态度 ,0,0
1265,2501098,2,每次 吃 完后 闹肚子 卫生 不过关 ,0,0
1266,5638032,3,好吃 味道 不怎么样 清淡 好酸 ,0,0
1271,179658375,10,味道 上菜 环境 不错 性价比 挺 高   时蔬 拼盘   手工 鱼皮 饺   手工 鲜虾 滑   蘸 料   手打 鲜虾 滑   养生 清补凉 椰子 鸡   鲜滑 双 拼盘   经典 腊味 煲仔饭 ,1,0
1275,179507699,6,店家 位置 北京路 步行街 算 找 美团 优惠券 消费 不算 便宜 噢 价钱 偏高 菜品 味道 一般般 点 鱿鱼 筒 感觉 没卡朋 好吃 炒饭 杂菜 咖喱 汤 炒饭 算是 合口味 杂 菜汤 慎点 很腻 鸭 人均 消费 五六十   泰国 虾头膏 炒饭 ,1,0
1278,633706,10,北京 路上 ,1,0
1283,2501098,4,服务态度 菜 难吃 美团 88 元 套餐 时间 坑 菜 难吃 干 辣 鸡翅 酥 肉 味道 ,0,0
1284,73798971,8,人均 贵 ,1,0
1285,5527472,3,说 团购 骗人 这一锅 吃 225 ,0,0
1289,163178422,4,上菜 太慢 催 几次 上菜 干脆 退 ,0,0
1290,73798971,3,服务员 不行 点 菜 钱 收 菜 好久 没上 问 几个 服务员 说好 好久 没上 蒙 ,0,0
1291,633706,1,死 台湾 佬 企在 门口 接客 衰公 大骂 顾客 无品 光顾 ,0,0
1298,2501098,10,鱼 够 称 味道 ,1,0
1299,73798971,4,水准 差多 好吃 团购 说 星期六 交 10 元 失望 ,0,0
1300,95652015,10,菜品 期待 冲着 猫咪 没想到 商家 食品 用心 希望 商家 ,1,0
1302,633706,7,份量 很足 说 空调 坏 热 ,1,0
1303,5638032,4,明明 买 一包 荞麦 茶 价值 十元 写 99.99 干嘛 写 89.99 摆明 坑人 诚信 ,0,0
1305,633706,10,本来 预约 团购 卷 老板 走 跑 问 东西 合胃口 道 明 原因 老板 说 例外 老板 台湾人 热情 团购 餐 份量 很足 两个 吃不完 打包 走 ,1,0
1311,119357852,3,菜品 不热 ,0,0
1312,5527472,2,味道 分量 少 茶位 贵 块 两个 吃 181 元 开发票 满意 ,0,0
1316,633706,5,一般般                 饮品 不太 好喝 一般般 便宜 ,0,0
1318,5527472,8,一张 有点儿 贵 味道 行 ,1,0
1319,163178422,10,口味 安利 自制 独家 酱料 蚝油 生抽 美味 ,1,0
1324,2501098,6,两个 吃不完 鱼 论条 办法 只能 买 两张 代金 卷 算 贵 ,1,0
1327,5527472,1,用餐 打破 幻想 朝气 上菜 慢 配料 主菜 主菜 实在 少得 可怜 黄记煌 光彩 埋汰 招牌 ,0,0
1329,67446384,10,国庆 当天 柜台 说 团购 雪糕 很快 弄 雪糕 味道 不错 下次 还来 图 吃 ,1,0
1334,109403441,10,搬新家 发现 这家 店 多人 等位 好奇 凑热闹   一凑 成 常客   五分 是因为 饭点 有位     爱 吊笼 雪花   周末 宵夜 时间 好多 热闹   嘻嘻 ,1,0
1340,4739416,10,综合 刺身 拼盘   四季 创意 盖饭   火焰 寿司   海胆 刺身   花 之恋 盖饭   三文鱼 腩 刺身   冰镇 八爪 鱼   多春鱼   海底 世界   烧 鳗鱼 拼盘   吞拿鱼 沙拉   火焰 沙拉   北极 蚌   日本 叉烧   鹅 肝   鱼美人 盖饭   阿根廷 红虾 寿司   刺身   抵食 夹 大件 记得 团购 免费 加饭 ,1,0
1342,73798971,3,人多 吵 听说 团购 服务 大打折扣 ,0,0
1344,109403441,10,好吃 牛肉 火锅 推荐 三花 牛丸 两个 吃 超级 吃 两天 太赞 ,1,0
1347,5527472,7,菜品 不错 服务员 新 员工 不太 熟练 员工 起到 示范 服务 新品 小龙虾 焖 锅 推出 该店 经理 厨师 试菜 ,1,0
1348,163178422,5,味道 服务态度 不太好 是因为 忙 ,0,0
1350,4739416,8,下次 GoGO ,1,0
1351,73798971,5,  牛排 好吃     服务态度 越来越 差     个个 失恋 甘葛样 ,0,0
1352,107377267,1,节假日 加价 说实话 明摆着 几天 涨价 办法 ,0,0
1353,2501098,3,两个 吃不完 鱼 论条 办法 只能 买 两张 代金 卷 算 贵 ,0,0
1354,4205874,3,正宗 味道 猪扒 包 18 块 太贵 团购 配 饮料 ,0,0
1356,5527472,1,人员 服务 满意 行 特别 天河 正佳 黄记煌 客户 用美团 不好 弄 美团 网购 这是 摆出来 职业道德 只靠 美食 吸引 吐 槽 忘 美食 界 老板 开 美食 请 好好 做事 帮忙 赶客 节奏 ,0,0
1359,5638032,1,环境 食物 绿豆 糖水 酸菜鱼 难吃 土豆丝 不错 服务 空调 太热 独立 厕所 公厕 恨脏 一句 话 差 ,0,0
1361,633706,6,服务员 久 不理   太忙   体谅 ,1,0
1367,2501098,8,北京路 那家店 天河城 百货 楼 位置 挺 找 排队 难 饭点 时间 这家 店 特色 麻辣 香锅 水煮鱼 位置 想象 中 两桌 侯位 半个 小时 等位 服务员 提供 果汁 喝 好喝 算是 冰凉 止渴 点 麻辣 香锅 蓝莓 淮山 口水鸡 上菜 挺快 ,1,0
1371,2501098,8,味道 ,1,0
1376,5638032,6,吃 菜 甜 不行   少 不行   硬 不行 ,1,0
1378,5638032,10,好吃 便宜 分量 赞 三个 人点 菜 吃 很饱 吃饭时间 不用 排队 玉米 汁 ## 酱 骨架 ## 荞麦 茶 ## 豆沙饼 ## 铁板烧 水晶 粉 ## 西北 面皮 ## 皮蛋 杂菜 煲 喜欢 吃 ,1,0
1382,164409108,10,粤海 仰忠汇 六楼 日式 店铺 环境 优雅 清新 店员 主动 热情 礼貌 吃 寿喜 烧 套 歺 店员 熟练 操作 帮 先烤 澳洲 霜降 牛 不错 牛肉 放入 新鲜 鸡蛋 液中 慢慢 品尝 好够 新鲜 好香 肥美 汤汁 鲜甜 放入 配菜 美味 套餐 份量 价格 实惠   澳洲 霜降 牛肉   今半流寿 喜锅   生 鸡蛋   手打 乌冬   鲜菇 烧 ,1,0
1383,74582725,10,点 双人 套餐 炒饭 好吃 羊排 味道 不错 腻 沙拉 菜太怪 好吃 整体 环境 满好 ,1,0
1384,633706,3,好吃 ,0,0
1385,633706,8,团购 便宜 质量 台式 菲力 牛排 ,1,0
1395,179507699,5,冬阴功 汤 味道 吃 好吃 服务员 一群 聊天 打闹 反感 ,0,0
1397,74582725,6,挺 说 榴莲 味 芒果 味 重些 ,1,0
1398,172239782,10,生意 太好了     排队 好久     店员 热情 ,1,0
1399,86045,6,挺 发票 不好 ,1,0
1400,86045,1,味道 行 沙太多   扒开 全是 沙泥 吃 不吃 ,0,0
1401,2501098,2,不用 代金券 偏贵 上次   服务 不好 生气 ,0,0
1402,91361393,3,上菜 贼 慢 服务员 爱理不理 推荐 ,0,0
1409,5638032,7,喜欢 面食 吃 无数次 有点咸 ,1,0
